skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size,Rank
3.75,1.25,0,3,58.5,6.5,0,13,2.5,1.5,0,3,14.666666666666666,5.777777777777779,0,19,0.5,0.1428571428571428,0.0,1.0,0,0.6,True,4,738
3.6666666666666665,1.1111111111111112,1,3,58.333333333333336,4.4444444444444455,6,13,2.0,0.6666666666666666,1,2,17.333333333333332,4.444444444444444,6,13,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.9090909090909092,True,3,739
4.4,0.72,0,2,63.6,2.2399999999999998,0,7,4.0,0.0,0,0,5.6,4.320000000000001,0,13,0.3999999999999999,0.2857142857142857,0.0,1.0,0,0.5454545454545454,True,5,740
3.2,1.44,0,4,59.8,6.24,0,13,3.2,0.96,0,3,11.0,5.6,0,15,0.5428571428571429,0.2775510204081632,0.0,1.0,0,0.6875,True,5,741
3.25,1.25,0,3,63.25,2.625,0,7,2.75,0.875,0,3,7.166666666666667,3.8333333333333335,0,11,0.4642857142857143,0.2551020408163265,0.0,1.0,0,0.6923076923076923,True,4,742
2.6,0.9600000000000002,0,3,60.8,3.3599999999999994,0,7,2.2,1.04,0,3,8.4,3.5200000000000005,0,13,0.5714285714285714,0.2122448979591837,0.0,1.0,0,0.8461538461538461,True,5,743
2.6666666666666665,1.1111111111111112,1,3,56.333333333333336,5.777777777777779,0,13,2.333333333333333,1.1111111111111112,1,3,18.666666666666668,2.444444444444444,3,7,0.5238095238095238,0.2585034013605441,0.0,1.0,0,1.0,True,3,744
3.0,0.6666666666666666,0,3,60.66666666666666,5.777777777777779,0,13,3.1666666666666665,1.1111111111111114,0,3,12.133333333333333,6.239999999999999,0,22,0.4285714285714285,0.2517006802721088,0.0,1.0,0,0.7777777777777778,True,6,745
2.0,0.4,0,2,59.6,4.32,0,13,2.0,1.2,0,3,12.8,3.640000000000001,0,18,0.5142857142857143,0.2448979591836735,0.0,1.0,0,0.8,True,5,746
2.5,1.25,0,4,63.25,2.625,0,7,2.5,1.0,1,3,7.833333333333333,3.8333333333333326,0,13,0.3571428571428571,0.2959183673469388,0.0,1.0,0,0.8,True,4,747
3.2222222222222223,0.9135802469135802,0,3,61.333333333333336,4.888888888888888,0,13,3.2222222222222223,0.691358024691358,0,3,11.72222222222222,5.632716049382715,0,25,0.3809523809523809,0.2902494331065759,0.0,1.0,0,0.5172413793103449,True,9,748
3.8,1.04,0,3,61.0,4.8,0,13,2.8,0.64,0,2,11.4,5.720000000000001,0,20,0.4285714285714286,0.2693877551020408,0.0,1.0,0,0.6842105263157895,True,5,749
3.0,0.8,0,3,58.2,2.720000000000001,0,13,2.6,1.28,0,3,13.4,3.4799999999999995,0,20,0.5999999999999999,0.1714285714285715,0.0,1.0,0,0.8,True,5,750
2.6666666666666665,0.8888888888888888,0,2,60.66666666666666,5.777777777777779,0,13,3.333333333333333,0.8888888888888888,0,2,10.0,6.666666666666667,0,15,0.5714285714285714,0.3673469387755101,0.0,1.0,0,0.875,True,3,751
3.6,1.28,0,3,63.6,2.2399999999999998,0,7,3.4,0.48,0,1,5.8,3.76,0,11,0.4285714285714285,0.2693877551020408,0.0,1.0,0,0.6666666666666666,True,5,752
3.333333333333333,1.5555555555555554,1,4,60.66666666666666,5.777777777777779,0,13,4.0,0.0,0,0,11.333333333333334,6.222222222222221,2,15,0.5238095238095238,0.3129251700680271,0.0,1.0,0,0.8,True,3,753
3.0,1.6666666666666667,0,4,62.833333333333336,3.611111111111109,0,13,3.333333333333333,0.888888888888889,0,3,10.2,5.786666666666667,0,23,0.4047619047619047,0.2721088435374149,0.0,1.0,0,0.6111111111111112,True,6,754
1.0,0.0,0,0,62.66666666666666,3.111111111111112,0,7,1.6666666666666667,0.888888888888889,0,2,9.333333333333334,4.888888888888888,0,11,0.3809523809523809,0.2585034013605442,0.0,1.0,0,1.0,True,3,755
4.0,0.0,0,0,61.5,3.5,7,7,4.0,0.0,0,0,13.0,0.0,0,0,0.4285714285714285,0.2448979591836734,0.0,1.0,2,0.75,True,2,756
2.4285714285714284,1.346938775510204,0,3,62.142857142857146,4.081632653061223,0,13,2.7142857142857144,1.1836734693877549,0,3,8.666666666666666,5.968253968253968,0,18,0.4081632653061224,0.3032069970845481,0.0,1.0,0,0.5882352941176471,True,7,757
1.5,0.5,0,1,61.75,4.875,0,13,3.0,1.0,0,3,8.5,7.166666666666667,0,17,0.5,0.3571428571428571,0.0,1.0,0,0.5,True,4,758
2.4285714285714284,1.0612244897959184,0,4,57.42857142857143,4.653061224489796,0,13,2.7142857142857144,0.979591836734694,0,3,14.38095238095238,3.755102040816327,0,20,0.5714285714285714,0.2040816326530612,0.0,1.0,0,0.7058823529411765,True,7,759
3.25,1.25,1,4,61.75,4.875,0,13,2.0,1.0,0,3,9.5,6.166666666666667,0,15,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.6923076923076923,True,4,760
2.5,1.5,3,3,52.0,0.0,0,0,3.5,0.5,1,1,22.0,0.0,0,0,0.7142857142857143,0.3265306122448979,0.0,1.0,0,1.0,True,2,761
1.6666666666666667,0.4444444444444444,0,1,60.333333333333336,3.111111111111112,0,7,1.6666666666666667,0.888888888888889,0,2,8.666666666666666,5.777777777777779,0,13,0.619047619047619,0.1768707482993197,0.0,1.0,0,1.0,True,3,762
2.6666666666666665,1.1111111111111112,1,3,58.333333333333336,4.4444444444444455,6,13,2.333333333333333,0.8888888888888888,0,2,16.0,3.333333333333333,3,9,0.5238095238095238,0.2585034013605441,0.0,1.0,0,0.75,True,3,763
3.0,0.0,0,0,65.0,0.0,0,0,2.5,1.5,3,3,4.0,0.0,0,0,0.3571428571428571,0.4081632653061224,0.0,1.0,0,1.0,True,2,764
3.4,0.8800000000000001,0,3,61.0,4.8,0,13,3.2,0.96,0,3,10.4,4.4,0,19,0.5428571428571429,0.2775510204081632,0.0,1.0,0,0.5882352941176471,True,5,765
2.6666666666666665,1.1111111111111112,1,3,62.66666666666666,3.111111111111112,0,7,2.6666666666666665,1.1111111111111112,1,3,8.666666666666666,4.444444444444445,2,11,0.5238095238095238,0.2585034013605441,0.0,1.0,1,0.625,True,3,766
2.2,1.04,0,3,61.0,4.8,0,13,2.0,0.8,0,2,10.8,4.840000000000001,0,18,0.4571428571428571,0.2938775510204082,0.0,1.0,0,0.8181818181818182,True,5,767
4.0,1.2,0,3,62.4,4.160000000000001,0,13,3.4,0.72,0,2,12.0,5.6,0,23,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.55,True,5,768
2.75,0.875,0,3,63.25,2.625,0,7,3.0,1.0,0,2,10.833333333333334,3.555555555555555,0,17,0.4285714285714285,0.2755102040816327,0.0,1.0,0,0.8181818181818182,True,4,769
2.0,0.4,0,2,58.4,5.279999999999999,0,13,3.4,0.9600000000000002,0,3,11.6,4.48,0,15,0.6285714285714287,0.2612244897959184,0.0,1.0,0,0.7,True,5,770
2.333333333333333,1.1111111111111112,1,3,65.0,0.0,0,0,3.0,1.3333333333333333,0,3,1.3333333333333333,0.888888888888889,0,2,0.4761904761904762,0.4489795918367347,0.0,1.0,0,0.8571428571428571,True,3,771
3.6666666666666665,1.037037037037037,0,3,60.66666666666666,5.777777777777779,0,13,2.6666666666666665,0.8888888888888888,0,3,10.666666666666666,6.888888888888889,0,24,0.4603174603174603,0.3038548752834467,0.0,1.0,0,0.4242424242424242,True,9,772
3.333333333333333,1.1851851851851851,0,4,62.77777777777778,3.456790123456789,0,13,3.4444444444444446,0.4938271604938272,0,1,6.888888888888889,6.25925925925926,0,22,0.4285714285714285,0.3628117913832199,0.0,1.0,0,0.5,True,9,773
3.2,1.36,0,4,61.0,4.8,0,13,2.8,1.44,0,3,9.6,5.199999999999999,0,20,0.4571428571428572,0.3510204081632653,0.0,1.0,0,0.75,True,5,774
2.833333333333333,0.8888888888888888,0,4,59.5,5.5,0,13,2.1666666666666665,1.1666666666666667,0,3,10.733333333333333,5.351111111111111,0,18,0.5000000000000001,0.2857142857142857,0.0,1.0,0,0.6470588235294118,True,6,775
2.0,1.0,2,2,58.5,6.5,13,13,3.0,0.0,0,0,15.0,0.0,0,0,0.6428571428571429,0.3061224489795918,0.0,1.0,1,0.75,True,2,776
2.8,1.04,0,3,61.0,4.8,0,13,3.4,0.72,0,2,9.2,4.839999999999999,0,17,0.5714285714285714,0.2612244897959183,0.0,1.0,0,0.8571428571428571,True,5,777
3.2857142857142856,1.1836734693877549,0,3,62.142857142857146,4.081632653061223,0,13,3.0,1.1428571428571428,0,3,9.61904761904762,5.541950113378685,0,22,0.3877551020408163,0.2798833819241982,0.0,1.0,0,0.5217391304347826,True,7,778
2.142857142857143,1.020408163265306,0,3,62.142857142857146,4.081632653061223,0,13,2.4285714285714284,0.9387755102040816,0,3,9.047619047619047,5.7641723356009065,0,22,0.4285714285714285,0.2857142857142857,0.0,1.0,0,0.5333333333333333,True,7,779
3.2,1.44,0,4,59.8,6.24,0,13,2.6,1.28,0,3,9.8,6.24,0,15,0.5714285714285714,0.310204081632653,0.0,1.0,0,0.5625,True,5,780
3.0,1.5,1,4,58.5,6.5,0,13,3.0,1.0,0,3,13.333333333333334,4.888888888888888,0,17,0.5714285714285714,0.2448979591836734,0.0,1.0,0,0.75,True,4,781
2.375,0.96875,0,4,61.625,4.21875,0,13,2.625,0.96875,0,3,10.035714285714286,4.3852040816326525,0,20,0.3571428571428571,0.2602040816326531,0.0,1.0,0,0.631578947368421,True,8,782
3.0,0.5,0,2,58.5,6.5,0,13,2.75,1.25,0,3,14.333333333333334,4.5555555555555545,0,20,0.5357142857142857,0.2653061224489796,0.0,1.0,0,0.8333333333333334,True,4,783
2.5,1.25,0,4,65.0,0.0,0,0,4.0,0.0,0,0,4.0,0.6666666666666666,0,4,0.3571428571428571,0.336734693877551,0.0,1.0,0,0.7,True,4,784
2.6666666666666665,0.8888888888888888,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.333333333333333,0.8888888888888888,0,2,0.3809523809523809,0.3537414965986394,0.0,1.0,0,1.0,True,3,785
1.8571428571428568,0.4897959183673469,0,2,62.142857142857146,4.081632653061223,0,13,2.4285714285714284,1.0612244897959184,0,3,7.809523809523809,5.151927437641724,0,17,0.4897959183673468,0.314868804664723,0.0,1.0,0,0.6923076923076923,True,7,786
3.6666666666666665,1.3333333333333333,0,3,60.66666666666666,5.777777777777779,0,13,2.6666666666666665,1.1111111111111114,0,3,9.866666666666667,6.293333333333332,0,16,0.5476190476190477,0.3401360544217687,0.0,1.0,0,0.6818181818181818,True,6,787
2.8,1.36,0,4,62.2,3.3599999999999994,0,7,2.4,1.12,0,3,7.0,3.6,0,11,0.5428571428571429,0.2938775510204081,0.0,1.0,0,0.8571428571428571,True,5,788
2.333333333333333,1.1111111111111112,1,3,60.66666666666666,5.777777777777779,0,13,2.0,0.6666666666666666,1,2,10.0,6.666666666666667,0,15,0.5714285714285714,0.3673469387755101,0.0,1.0,0,0.8571428571428571,True,3,789
3.8333333333333335,1.1666666666666667,0,3,56.16666666666666,4.166666666666667,0,13,3.333333333333333,0.8888888888888887,0,3,14.866666666666667,5.493333333333334,0,24,0.619047619047619,0.2448979591836735,0.0,1.0,0,0.5652173913043478,True,6,790
2.5,1.1666666666666667,0,3,62.833333333333336,3.611111111111109,0,13,2.833333333333333,0.888888888888889,0,3,6.866666666666666,5.955555555555555,0,17,0.4523809523809524,0.3265306122448979,0.0,1.0,0,0.6666666666666666,True,6,791
3.0,1.0,2,2,65.0,0.0,0,0,2.5,1.5,3,3,6.0,0.0,0,0,0.3571428571428571,0.3061224489795918,0.0,1.0,1,0.8333333333333334,True,2,792
3.8,0.3200000000000001,0,1,59.8,6.24,0,13,2.6,1.28,0,3,12.2,6.519999999999999,0,24,0.4857142857142857,0.3265306122448979,0.0,1.0,0,0.631578947368421,True,5,793
2.6666666666666665,1.5555555555555554,1,4,60.66666666666666,5.777777777777779,0,13,3.0,1.3333333333333333,0,3,10.0,5.333333333333333,2,13,0.5238095238095238,0.3129251700680271,0.0,1.0,0,0.75,True,3,794
3.375,1.375,0,4,61.625,4.21875,0,13,2.75,1.0625,0,3,9.464285714285714,6.00765306122449,0,22,0.4285714285714285,0.2755102040816327,0.125,1.0,0,0.5555555555555556,True,8,795
2.875,1.125,0,4,60.875,5.15625,0,13,3.0,0.5,0,3,9.964285714285714,5.469387755102042,0,20,0.4285714285714285,0.2908163265306122,0.0,1.0,0,0.6086956521739131,True,8,796
2.333333333333333,1.777777777777778,0,4,65.0,0.0,0,0,2.6666666666666665,1.1111111111111112,1,3,3.333333333333333,0.8888888888888888,0,2,0.3809523809523809,0.3537414965986394,0.0,1.0,0,1.0,True,3,797
2.333333333333333,1.1111111111111112,1,3,62.66666666666666,3.111111111111112,0,7,4.0,0.0,0,0,9.333333333333334,4.888888888888888,0,11,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.7142857142857143,True,3,798
2.857142857142857,1.2653061224489797,0,4,61.142857142857146,4.408163265306122,0,13,2.2857142857142856,1.469387755102041,0,3,9.714285714285714,4.462585034013607,0,18,0.4489795918367347,0.3090379008746355,0.0,1.0,0,0.65,True,7,799
3.5,1.5,3,3,65.0,0.0,0,0,4.0,0.0,0,0,4.0,0.0,0,0,0.4285714285714285,0.3673469387755101,0.0,1.0,1,0.8571428571428571,True,2,800
2.6666666666666665,0.8888888888888888,0,3,59.5,5.5,0,13,2.1666666666666665,0.8888888888888888,0,3,11.933333333333334,4.613333333333334,0,18,0.4761904761904762,0.3061224489795918,0.0,1.0,0,0.75,True,6,801
3.142857142857143,1.3061224489795915,0,4,61.285714285714285,5.306122448979592,0,13,2.7142857142857144,1.1836734693877549,0,3,9.238095238095235,7.27437641723356,0,26,0.4489795918367347,0.314868804664723,0.0,1.0,0,0.5454545454545454,True,7,802
2.5,0.5,1,1,55.0,3.0,6,6,4.0,0.0,0,0,20.0,0.0,0,0,0.5714285714285714,0.3673469387755101,0.0,1.0,1,0.8,True,2,803
3.25,1.25,0,3,60.0,5.0,0,13,3.5,0.5,0,1,11.666666666666666,5.0,1,14,0.5357142857142857,0.2653061224489796,0.0,1.0,0,0.8461538461538461,True,4,804
3.0,2.0,4,4,58.5,6.5,13,13,1.5,0.5,1,1,17.0,0.0,0,0,0.5714285714285714,0.2448979591836734,0.0,1.0,0,1.0,True,2,805
3.5,1.25,0,4,58.5,6.5,0,13,2.5,1.5,0,3,13.0,4.0,0,13,0.6071428571428571,0.2653061224489796,0.0,1.0,0,0.7857142857142857,True,4,806
2.5,1.3333333333333333,0,4,62.66666666666666,3.111111111111112,0,7,3.0,1.3333333333333333,0,3,7.066666666666666,3.128888888888889,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6,True,6,807
2.6666666666666665,0.8888888888888888,0,2,56.333333333333336,5.777777777777779,0,13,3.0,1.3333333333333333,0,3,17.333333333333332,3.1111111111111107,0,7,0.5714285714285714,0.2993197278911564,0.0,1.0,0,0.875,True,3,808
1.3333333333333333,0.4444444444444444,0,1,60.333333333333336,3.111111111111112,0,7,2.333333333333333,1.1111111111111112,1,3,10.0,1.3333333333333333,0,3,0.5714285714285714,0.2993197278911564,0.0,1.0,0,1.0,True,3,809
2.5,0.5,1,1,58.0,0.0,0,0,2.5,1.5,3,3,4.0,0.0,0,0,0.7857142857142857,0.3061224489795918,0.0,1.0,0,1.0,True,2,810
2.6,1.52,0,4,62.2,3.3599999999999994,0,7,2.0,0.8,0,3,7.6,2.96,0,9,0.5142857142857142,0.3020408163265305,0.0,1.0,0,0.6153846153846154,True,5,811
2.8,1.04,0,3,65.0,0.0,0,0,2.4,1.12,0,3,4.2,1.7999999999999996,0,6,0.2857142857142857,0.2938775510204081,0.0,1.0,0,0.7857142857142857,True,5,812
3.333333333333333,0.8888888888888888,0,2,58.333333333333336,4.4444444444444455,6,13,3.6666666666666665,0.4444444444444445,0,1,14.0,2.0,3,6,0.619047619047619,0.2585034013605442,0.0,1.0,0,0.9,True,3,813
2.6,1.0,0,4,61.7,4.619999999999999,0,13,3.2,0.9599999999999996,0,2,8.2,7.120000000000004,0,22,0.4714285714285715,0.3673469387755102,0.0,1.0,0,0.4615384615384615,True,10,814
2.75,1.25,1,4,63.25,2.625,0,7,2.25,1.25,0,3,7.166666666666667,3.1666666666666665,0,13,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.8181818181818182,True,4,815
3.6,0.8800000000000001,0,3,65.0,0.0,0,0,3.6,0.48,0,1,3.6,2.0,0,6,0.2857142857142857,0.3510204081632653,0.0,1.0,0,0.6666666666666666,True,5,816
2.6,1.12,0,3,55.8,4.56,0,13,2.4,1.28,0,3,16.0,4.4,0,18,0.6,0.2285714285714286,0.0,1.0,0,0.6923076923076923,True,5,817
2.4285714285714284,1.6326530612244898,0,4,61.142857142857146,4.408163265306122,0,13,2.571428571428572,1.0612244897959184,0,3,10.095238095238097,4.843537414965986,0,19,0.4489795918367347,0.227405247813411,0.0,1.0,0,0.6470588235294118,True,7,818
3.0,1.3333333333333333,2,4,60.333333333333336,3.111111111111112,0,7,2.6666666666666665,1.1111111111111112,1,3,11.333333333333334,2.222222222222222,0,5,0.5238095238095238,0.2585034013605441,0.0,1.0,0,1.0,True,3,819
3.0,0.8,0,3,62.2,3.3599999999999994,0,7,2.6,1.28,0,3,7.2,3.3600000000000003,0,9,0.5142857142857143,0.3020408163265306,0.0,1.0,0,0.7333333333333333,True,5,820
3.1666666666666665,1.5,0,4,61.66666666666666,4.4444444444444455,0,13,2.1666666666666665,1.1666666666666667,0,3,10.8,5.1466666666666665,0,18,0.4047619047619047,0.2721088435374149,0.0,1.0,0,0.7368421052631579,True,6,821
2.555555555555556,1.0617283950617284,0,4,61.333333333333336,4.888888888888888,0,13,3.0,1.1111111111111112,0,3,9.666666666666666,5.77777777777778,0,22,0.4444444444444445,0.3174603174603175,0.0,1.0,0,0.5217391304347826,True,9,822
3.4,0.8800000000000001,0,3,61.0,4.8,0,13,2.4,1.28,0,3,10.8,6.0,0,22,0.4571428571428571,0.2938775510204082,0.0,1.0,0,0.6470588235294118,True,5,823
2.333333333333333,1.777777777777778,0,4,60.66666666666666,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,11.333333333333334,4.888888888888888,0,11,0.5238095238095238,0.3129251700680271,0.0,1.0,0,0.8571428571428571,True,3,824
3.333333333333333,1.5555555555555554,0,4,61.66666666666666,4.4444444444444455,0,13,2.5,0.8333333333333334,0,3,10.266666666666667,4.72,0,15,0.4285714285714285,0.2789115646258503,0.0,1.0,0,0.55,True,6,825
2.5,1.25,0,4,58.5,6.5,0,13,3.25,1.125,0,3,15.333333333333334,5.111111111111111,0,19,0.5,0.1428571428571428,0.0,1.0,0,0.8,True,4,826
2.142857142857143,1.020408163265306,0,3,58.285714285714285,3.8367346938775504,0,13,2.857142857142857,1.020408163265306,0,3,13.80952380952381,3.800453514739229,0,22,0.5102040816326531,0.2565597667638484,0.0,1.0,0,0.7333333333333333,True,7,827
2.333333333333333,0.4444444444444445,0,1,56.0,2.6666666666666665,0,6,3.0,0.6666666666666666,1,2,14.0,6.666666666666667,2,16,0.6666666666666666,0.2857142857142857,0.0,1.0,0,0.8571428571428571,True,3,828
2.5,1.5,3,3,58.5,6.5,13,13,2.0,1.0,2,2,15.0,0.0,0,0,0.6428571428571429,0.3061224489795918,0.0,1.0,0,1.0,True,2,829
2.8,0.64,0,2,62.4,4.160000000000001,0,13,2.2,1.04,0,3,9.0,6.4,0,19,0.3999999999999999,0.2857142857142857,0.0,1.0,0,0.7857142857142857,True,5,830
3.25,0.875,0,3,58.5,6.5,0,13,2.75,1.25,0,3,13.666666666666666,3.4444444444444446,0,14,0.6071428571428571,0.2653061224489796,0.0,1.0,0,0.7692307692307693,True,4,831
3.6666666666666665,1.777777777777778,0,4,60.333333333333336,3.111111111111112,0,7,3.0,0.0,0,0,10.666666666666666,3.111111111111111,0,7,0.5238095238095238,0.2585034013605441,0.0,1.0,1,0.4545454545454545,True,3,832
2.333333333333333,1.1111111111111112,1,3,60.333333333333336,3.111111111111112,0,7,2.0,0.6666666666666666,1,2,8.666666666666666,5.777777777777779,0,13,0.5238095238095238,0.2993197278911564,0.0,1.0,0,0.8571428571428571,True,3,833
3.125,0.875,0,2,59.25,5.75,0,13,1.875,1.09375,0,3,13.071428571428571,4.984693877551021,0,22,0.5,0.25,0.0,1.0,0,0.52,True,8,834
2.4,1.28,0,4,58.4,5.279999999999999,0,13,3.0,1.2,0,3,15.2,3.68,0,20,0.5142857142857143,0.2448979591836735,0.0,1.0,0,0.8333333333333334,True,5,835
2.333333333333333,0.8888888888888888,0,2,58.333333333333336,4.4444444444444455,6,13,3.0,0.6666666666666666,1,2,16.666666666666668,3.777777777777777,5,11,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.8571428571428571,True,3,836
2.4,1.28,0,4,59.8,6.24,0,13,2.6,1.08,0,3,10.622222222222222,5.742222222222223,0,19,0.5428571428571429,0.2775510204081632,0.0,1.0,0,0.5833333333333334,True,10,837
3.25,1.75,0,4,56.5,2.25,0,6,2.5,1.5,0,3,12.666666666666666,4.222222222222222,0,20,0.7142857142857143,0.2653061224489796,0.0,1.0,0,0.7692307692307693,True,4,838
3.5,1.3333333333333333,0,4,58.333333333333336,4.4444444444444455,0,13,2.5,1.1666666666666667,0,3,14.266666666666667,5.582222222222223,0,24,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.5714285714285714,True,6,839
3.0,1.5,1,4,61.5,3.5,0,7,3.0,1.0,0,3,10.0,3.0,0,12,0.4642857142857143,0.3163265306122449,0.0,1.0,0,1.0,True,4,840
2.0,0.0,0,0,58.5,6.5,13,13,3.5,0.5,1,1,17.0,0.0,0,0,0.5714285714285714,0.2448979591836734,0.0,1.0,0,1.0,True,2,841
3.75,0.375,0,1,55.25,4.875,0,13,1.0,0.0,0,0,16.833333333333332,5.611111111111112,0,22,0.6071428571428571,0.2346938775510204,0.0,1.0,0,0.6666666666666666,True,4,842
3.75,0.75,0,2,56.75,4.75,0,13,2.5,1.0,1,3,19.83333333333333,4.222222222222222,0,17,0.5,0.2142857142857142,0.0,1.0,0,0.6666666666666666,True,4,843
3.142857142857143,1.5918367346938775,0,4,59.285714285714285,4.8979591836734695,0,13,2.857142857142857,0.7755102040816327,0,3,13.714285714285714,4.74829931972789,0,20,0.4489795918367347,0.2682215743440233,0.0,1.0,0,0.6363636363636364,True,7,844
2.6666666666666665,1.1111111111111112,1,3,56.333333333333336,5.777777777777779,0,13,3.0,0.6666666666666666,1,2,18.0,1.3333333333333333,0,3,0.619047619047619,0.1768707482993197,0.0,1.0,0,0.875,True,3,845
4.25,0.75,0,2,65.0,0.0,0,0,4.0,0.0,0,0,1.0,1.0,0,2,0.3928571428571428,0.4489795918367347,0.0,1.0,0,0.6470588235294118,True,4,846
2.833333333333333,1.5,0,4,60.5,4.5,0,13,3.0,1.0,0,3,11.933333333333334,4.23111111111111,0,19,0.4047619047619047,0.2244897959183673,0.0,1.0,0,0.5294117647058824,True,6,847
1.75,0.375,0,1,58.25,3.375,0,13,2.75,1.25,0,3,14.166666666666666,4.166666666666667,0,16,0.5357142857142857,0.2551020408163265,0.0,1.0,0,0.5714285714285714,True,4,848
2.6,1.12,0,3,65.0,0.0,0,0,2.4,1.12,0,3,3.0,1.4,0,6,0.3714285714285714,0.3673469387755102,0.0,1.0,0,0.6923076923076923,True,5,849
2.857142857142857,1.020408163265306,0,3,59.42857142857143,6.36734693877551,0,13,3.0,0.5714285714285714,0,3,11.61904761904762,5.079365079365079,0,15,0.5510204081632654,0.2623906705539358,0.0,1.0,0,0.7,True,7,850
3.6666666666666665,1.4444444444444444,0,4,56.16666666666666,4.166666666666667,0,13,2.833333333333333,0.888888888888889,0,3,16.6,3.68,0,18,0.5714285714285714,0.2040816326530612,0.0,1.0,0,0.5454545454545454,True,6,851
2.142857142857143,0.7755102040816327,0,3,59.42857142857143,6.36734693877551,0,13,2.571428571428572,1.0612244897959184,0,3,12.761904761904765,5.46031746031746,0,24,0.5102040816326531,0.2798833819241982,0.0,1.0,0,0.6666666666666666,True,7,852
1.0,0.0,0,0,65.0,0.0,0,0,2.5,0.5,1,1,4.0,0.0,0,0,0.3571428571428571,0.4081632653061224,0.0,1.0,0,1.0,True,2,853
3.75,1.25,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.5,3.5,0,7,0.4285714285714285,0.2244897959183673,0.0,1.0,0,0.6666666666666666,True,4,854
3.6666666666666665,0.8888888888888888,0,2,62.66666666666666,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,7.333333333333333,4.888888888888889,0,11,0.4761904761904761,0.2993197278911564,0.0,1.0,1,0.6363636363636364,True,3,855
3.333333333333333,1.5555555555555554,1,4,60.66666666666666,5.777777777777779,0,13,4.0,0.0,0,0,11.333333333333334,6.222222222222221,2,15,0.5238095238095238,0.3129251700680271,0.0,1.0,0,0.7,True,3,856
3.0,1.6,0,4,65.0,0.0,0,0,3.2,0.96,0,3,3.8,1.8400000000000003,0,6,0.3142857142857143,0.3591836734693878,0.0,1.0,0,0.7333333333333333,True,5,857
2.2,1.12,0,4,59.6,4.32,0,13,2.0,0.4,0,2,13.6,2.8,0,14,0.4571428571428572,0.236734693877551,0.0,1.0,0,0.8181818181818182,True,5,858
2.0,0.75,0,2,60.0,5.0,0,13,2.625,0.875,0,3,11.071428571428571,4.719387755102041,0,24,0.4821428571428571,0.3010204081632653,0.0,1.0,0,0.625,True,8,859
3.1666666666666665,0.5555555555555555,0,2,59.5,5.5,0,13,2.333333333333333,1.3333333333333333,0,3,13.266666666666667,5.182222222222222,0,22,0.4285714285714285,0.2789115646258503,0.0,1.0,0,0.5789473684210527,True,6,860
2.75,1.25,0,3,61.75,4.875,0,13,3.25,0.375,0,1,8.833333333333334,6.166666666666667,0,15,0.5,0.3571428571428571,0.0,1.0,0,0.8181818181818182,True,4,861
3.0,1.4285714285714286,0,4,57.42857142857143,4.653061224489796,0,13,2.571428571428572,1.0612244897959184,0,3,16.476190476190474,4.408163265306122,0,26,0.4897959183673469,0.2332361516034985,0.0,1.0,0,0.6190476190476191,True,7,862
4.666666666666667,0.4444444444444443,0,1,60.66666666666666,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,11.333333333333334,7.555555555555554,0,17,0.4761904761904761,0.2993197278911564,0.0,1.0,0,0.6428571428571429,True,3,863
2.75,1.25,0,3,60.0,5.0,0,13,2.25,1.25,0,3,17.333333333333332,4.0,1,13,0.3928571428571428,0.2346938775510204,0.0,1.0,0,0.7272727272727273,True,4,864
2.75,1.5,0,4,60.75,4.25,0,13,2.625,1.375,0,3,11.214285714285714,5.6020408163265305,0,24,0.4821428571428571,0.2346938775510204,0.0,1.0,0,0.5909090909090909,True,8,865
3.5,1.5,3,3,58.5,6.5,13,13,2.5,1.5,3,3,15.0,0.0,0,0,0.5714285714285714,0.2448979591836734,0.0,1.0,0,1.0,True,2,866
3.0,1.0,2,2,65.0,0.0,0,0,4.0,0.0,0,0,4.0,0.0,0,0,0.3571428571428571,0.4081632653061224,0.0,1.0,1,0.8333333333333334,True,2,867
3.0,1.1428571428571428,0,4,59.42857142857143,6.36734693877551,0,13,2.7142857142857144,0.8979591836734694,0,3,11.61904761904762,6.603174603174603,0,24,0.4897959183673469,0.2740524781341107,0.0,1.0,0,0.6666666666666666,True,7,868
